Drosophila_erecta	Drosophila_orena	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/286/155/GCF_003286155.1_DereRS2/GCF_003286155.1_DereRS2_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/876/975/GCA_005876975.1_DoreRS1/GCA_005876975.1_DoreRS1_genomic.fna.gz	diptera			https://academic.oup.com/zoolinnean/article/169/4/765/2420748?login=true
Drosophila_simulans	Drosophila_mauritiana	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/746/395/GCF_016746395.2_Prin_Dsim_3.1/GCF_016746395.2_Prin_Dsim_3.1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/382/145/GCA_004382145.1_ASM438214v1/GCA_004382145.1_ASM438214v1_genomic.fna.gz	diptera		1	https://academic.oup.com/zoolinnean/article/169/4/765/2420748?login=true
Drosophila_kikkawai	Drosophila_leontia	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/152/535/GCF_018152535.1_ASM1815253v1/GCF_018152535.1_ASM1815253v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/042/735/GCA_008042735.1_UCB_Dleo_1.0/GCA_008042735.1_UCB_Dleo_1.0_genomic.fna.gz	diptera			https://academic.oup.com/zoolinnean/article/169/4/765/2420748?login=true
Drosophila_elegans	Drosophila_gunungcola	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/152/505/GCF_018152505.1_ASM1815250v1/GCF_018152505.1_ASM1815250v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/057/485/GCA_011057485.1_D_gunungcola_WGS_1.0/GCA_011057485.1_D_gunungcola_WGS_1.0_genomic.fna.gz	diptera	1		https://academic.oup.com/zoolinnean/article/169/4/765/2420748?login=true
Drosophila_ananassae	Drosophila_bipectinata	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/639/315/GCF_017639315.1_ASM1763931v2/GCF_017639315.1_ASM1763931v2_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/153/845/GCA_018153845.1_ASM1815384v1/GCA_018153845.1_ASM1815384v1_genomic.fna.gz	diptera		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3883493/
Drosophila_suzukii	Drosophila_biarmipes	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/340/165/GCF_013340165.1_LBDM_Dsuz_2.1.pri/GCF_013340165.1_LBDM_Dsuz_2.1.pri_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/148/935/GCA_018148935.1_ASM1814893v1/GCA_018148935.1_ASM1814893v1_genomic.fna.gz	diptera		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3852387/
Drosophila_mojavensis	Drosophila_arizonae	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/153/725/GCF_018153725.1_ASM1815372v1/GCF_018153725.1_ASM1815372v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/654/025/GCA_001654025.1_ASM165402v1/GCA_001654025.1_ASM165402v1_genomic.fna.gz	diptera		1	https://academic.oup.com/zoolinnean/article/169/4/765/2420748?login=true
Drosophila_bipectinata	Drosophila_ananassae	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/153/845/GCF_018153845.1_ASM1815384v1/GCF_018153845.1_ASM1815384v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/639/315/GCA_017639315.2_ASM1763931v2/GCA_017639315.2_ASM1763931v2_genomic.fna.gz	diptera			https://academic.oup.com/zoolinnean/article/169/4/765/2420748?login=true
Drosophila_novamexicana	Drosophila_americana	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/285/875/GCF_003285875.2_DnovRS2.1/GCF_003285875.2_DnovRS2.1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/152/915/GCA_018152915.1_ASM1815291v1/GCA_018152915.1_ASM1815291v1_genomic.fna.gz	diptera			https://academic.oup.com/zoolinnean/article/169/4/765/2420748?login=true
Drosophila_obscura	Drosophila_ambigua	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/151/105/GCF_018151105.1_ASM1815110v1/GCF_018151105.1_ASM1815110v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/150/905/GCA_018150905.1_ASM1815090v1/GCA_018150905.1_ASM1815090v1_genomic.fna.gz	diptera	1		https://academic.oup.com/zoolinnean/article/169/4/765/2420748?login=true
Daphnia_pulex	Daphnia_pulicaria	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/134/715/GCF_021134715.1_ASM2113471v1/GCF_021134715.1_ASM2113471v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/234/035/GCA_021234035.2_SC_F0-13B/GCA_021234035.2_SC_F0-13B_genomic.fna.gz	arthropoda			https://www.sciencedirect.com/science/article/pii/S1055790385710378?via%3Dihub
Danaus_plexippus	Danaus_erippus	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/731/565/GCF_009731565.1_Dplex_v4/GCF_009731565.1_Dplex_v4_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/231/765/GCA_018231765.1_SRR1552521/GCA_018231765.1_SRR1552521_genomic.fna.gz	lepidoptera			https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4980202/
Culex_quinquefasciatus	Culex_pipiens_pallens	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/732/765/GCF_015732765.1_VPISU_Cqui_1.0_pri_paternal/GCF_015732765.1_VPISU_Cqui_1.0_pri_paternal_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/801/865/GCA_016801865.1_TS_Cpip_V1/GCA_016801865.1_TS_Cpip_V1_genomic.fna.gz	diptera		1	https://www.nature.com/articles/s41598-020-74883-3
Caenorhabditis_briggsae	Caenorhabditis_remanei	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/004/555/GCF_000004555.2_CB4/GCF_000004555.2_CB4_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/149/515/GCA_000149515.1_ASM14951v1/GCA_000149515.1_ASM14951v1_genomic.fna.gz	nematoda		1	https://www.ncbi.nlm.nih.gov/books/NBK19714/
Caenorhabditis_elegans	Caenorhabditis_briggsae	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/002/985/GCF_000002985.6_WBcel235/GCF_000002985.6_WBcel235_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/004/555/GCA_000004555.3_CB4/GCA_000004555.3_CB4_genomic.fna.gz	nematoda	1	1	https://www.ncbi.nlm.nih.gov/books/NBK19714/
Caenorhabditis_remanei	Caenorhabditis_briggsae	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/149/515/GCF_000149515.1_ASM14951v1/GCF_000149515.1_ASM14951v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/004/555/GCA_000004555.3_CB4/GCA_000004555.3_CB4_genomic.fna.gz	nematoda		1	https://www.ncbi.nlm.nih.gov/books/NBK19714/
Bombyx_mori	Bombyx_mandarina	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/905/235/GCF_014905235.1_Bmori_2016v1.0/GCF_014905235.1_Bmori_2016v1.0_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/987/935/GCA_003987935.1_ASM398793v1/GCA_003987935.1_ASM398793v1_genomic.fna.gz	lepidoptera		1	https://academic.oup.com/jinsectscience/article/19/2/19/5430260
Apis_cerana	Apis_mellifera	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/442/555/GCF_001442555.1_ACSNU-2.0/GCF_001442555.1_ACSNU-2.0_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/254/395/GCA_003254395.2_Amel_HAv3.1/GCA_003254395.2_Amel_HAv3.1_genomic.fna.gz	hymenoptera		1	https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0202187
Apis_dorsata	Apis_florea	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/469/605/GCF_000469605.1_Apis_dorsata_1.3/GCF_000469605.1_Apis_dorsata_1.3_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/184/785/GCA_000184785.2_Aflo_1.1/GCA_000184785.2_Aflo_1.1_genomic.fna.gz	hymenoptera		1	https://www.nature.com/articles/s41598-020-71393-0
Apis_mellifera	Apis_cerana	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/254/395/GCF_003254395.2_Amel_HAv3.1/GCF_003254395.2_Amel_HAv3.1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/442/555/GCA_001442555.1_ACSNU-2.0/GCA_001442555.1_ACSNU-2.0_genomic.fna.gz	hymenoptera		1	https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0202187
Anopheles_gambiae	Anopheles_melas	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/005/575/GCF_000005575.2_AgamP3/GCF_000005575.2_AgamP3_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/473/525/GCA_000473525.2_Anop_mela_CM1001059_A_V2/GCA_000473525.2_Anop_mela_CM1001059_A_V2_genomic.fna.gz	diptera			https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0134462
Anopheles_merus	Anopheles_gambiae	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/562/075/GCF_017562075.2_AmerM5.1/GCF_017562075.2_AmerM5.1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/005/575/GCA_000005575.1_AgamP3/GCA_000005575.1_AgamP3_genomic.fna.gz	diptera	1	1	https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0134462
Anopheles_albimanus	Anopheles_darlingi	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/758/885/GCF_013758885.1_VT_AalbS3_pri_1.0/GCF_013758885.1_VT_AalbS3_pri_1.0_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/211/455/GCA_000211455.3_A_darlingi_v1/GCA_000211455.3_A_darlingi_v1_genomic.fna.gz	diptera			https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0134462
Acropora_digitifera	Acropora_millepora	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/222/465/GCF_000222465.1_Adig_1.1/GCF_000222465.1_Adig_1.1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/753/865/GCA_013753865.1_Amil_v2.1/GCA_013753865.1_Amil_v2.1_genomic.fna.gz	metazoa	1	1	https://www.biorxiv.org/content/10.1101/349910v1.full.pdf
Acropora_millepora	Acropora_hyacinthus	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/753/865/GCF_013753865.1_Amil_v2.1/GCF_013753865.1_Amil_v2.1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/536/085/GCA_020536085.1_Ahyacinthus.chrsV1/GCA_020536085.1_Ahyacinthus.chrsV1_genomic.fna.gz	metazoa			https://www.biorxiv.org/content/10.1101/349910v1.full.pdf
Varroa_destructor	Varroa_jacobsoni	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/443/255/GCF_002443255.1_Vdes_3.0/GCF_002443255.1_Vdes_3.0_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/532/875/GCA_002532875.1_vjacob_1.0/GCA_002532875.1_vjacob_1.0_genomic.fna.gz	arachnida		1	https://www.nature.com/articles/s42003-019-0606-0
Trichinella_spiralis	Trichinella_nelsoni	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/181/795/GCF_000181795.1_Trichinella_spiralis-3.7.1/GCF_000181795.1_Trichinella_spiralis-3.7.1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/447/455/GCA_001447455.1_T7_ISS37_r1.0/GCA_001447455.1_T7_ISS37_r1.0_genomic.fna.gz	nematoda			https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4740406/
Rhipicephalus_microplus	Rhipicephalus_annulatus	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/339/725/GCF_013339725.1_ASM1333972v1/GCF_013339725.1_ASM1333972v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/436/015/GCA_013436015.1_TxGen_Rann/GCA_013436015.1_TxGen_Rann_genomic.fna.gz	arachnida			https://www.sciencedirect.com/science/article/pii/S1877959X17305952?via%3Dihub
Pieris_brassicae	Pieris_napi	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/147/105/GCF_905147105.1_ilPieBrab1.1/GCF_905147105.1_ilPieBrab1.1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/231/885/GCA_905231885.1_ilPieNapi4.1/GCA_905231885.1_ilPieNapi4.1_genomic.fna.gz	lepidoptera			https://onlinelibrary.wiley.com/doi/10.1111/mec.15268
